COUPLE ID,PARTICIPANT ID,TEXT,,,,
339,365, Problem solved ,,,,
339,366," Your?s are like so crazy, like, you know definitely putting in a little bit more effort into stalking you and try and mess with things.",,,,
339,365," I don?t know, right now",,,,
339,366, You know your dad goes and impersonates you to get legal documents and shit.,,,,
339,365, I know,,,,
339,366,"  Like, you?ll have to change your social.",,,,
339,365," I want to do it, I want to change my phone number and my social. Um?",,,,
339,366, Yea I do feel like that?s a problem because it?s not your fault your family sucks and that?s obviously a big part of how they get along. ,,,,
339,365," I know, I know that is important to you?",,,,
339,365," To have, like, to have that you know, it was worse while ",,,,
339,366, Yea Yea it?s fine,,,,
339,365, I think it was worse while you were,,,,
339,366, Because I got along really well with like everyone else I dated?s parents.,,,,
339,365," yeah, I just like don?t, you know, I guess there?s nothing I can do at this point it?s just so far beyond saving, like ",,,,
339,366," I mean they don?t do too much crazy shit like, that. Your dad really messed it up that time he pretend to be dead to like scare you . Like to teach you a lesson.  so sad.",,,,
339,365," Yea, yea it?s so shitty, but like in the summer, you know like even though I wasn?t in the hospital, the fact that they thought that I was",,,,
339,366, And acted that way,,,,
339,365, And acted that way was like all...,,,,
339,366, It?s like my cousin telling me that I was going to go to hell.,,,,
339,365, Yea it?s like,,,,
339,366," It doesn?t matter that that doesn?t mean anything to me, like she really believed that. Like, it?s her fault that she thinks that.",,,,
339,365," I mean I feel like, like the fact that my parents are so frank in front of me about like makes me feel like she?s like saw me as like more than",,,,
339,366, Yea Sam is the gatekeeper for sure,,,,
339,365," But that?s what I mean, like she would not have talked that frankly, I don?t know what-",,,,
339,366, Yeah,,,,
339,365," I really like Kelly, I don?t really know Lauren and I?m not really bothered by the fact that she couldn?t remember my name. I really like ",,,,
339,366," She was like ?no no, we haven?t met? and it?s like, there are pictures of you in the same frame.",,,,
339,365, Yeah,,,,
339,366, Eh ,,,,
339,365," Yeah I want to get to know Lindsey, cause like you were saying yesterday, like",,,,
339,366, Yea Lindsey?s cool.,,,,
339,365," And I don?t really know her that well. But again, I-",,,,
339,366, She?s my last fun cousin.,,,,
339,365," But it?s weird, honestly, it?s the same for your cousins, where when I first met them back in like 5 years ago or whatever, I felt like I was like less like when we were going out to the Mexican place I didn?t feel like we were like not on the same status as like Kristen and Robert in terms of like being on equal terms with everyone around the table, you know what I mean? I didn?t feel like we were like ",,,,
339,365, Yea but like they?re more serious but in terms of just like being taken seriously as adults.,,,,
339,366," I think it?s just because Christopher, like, you know now that Christopher and Robby  a baby.",,,,
339,365,yea I don?t,,,,
339,366, We look really adult by comparison,,,,
339,365," Yea, I honestly-",,,,
339,366," But yea, we need to take a special interest in Ollie. ",,,,
339,365, He shouldn?t be living there.,,,,
339,366," I know I want, I want to figure out a way to like give them money that Christopher would accept. Like I could buy him things on Amazon or something.",,,,
339,365, Is he like districted from like a shit school,,,,
339,366, Yes yea like even for Tennessee bad.,,,,
339,365," Wow, I guess is there not like, I guess private schools are expensive",,,,
339,366," Tennessee is better than when I went to school, it was rated like 49th in the country then. ",,,,
339,365, Does Notre Dame have like an elementary school? Like one of those Catholic schools that goes all the way,,,,
339,366," No there?s, there?s feeder schools. Like, there?s St. Jude, which my grammy taught there for a long time. ",,,,
339,365," Like it just seems like he should, like that is so important like",,,,
339,366," Yea, you know why, they probably could if  for like, Christopher could apply for like financial aid, same as like McCaughly or like you. Like a good private school and then, like I could just pay the tuition. But they would give him financial aid.",,,,
339,365,"Well the reason I said is because like studies obviously show that early education is so important, you know-",,,,
339,366, There are a lot of good private schools ,,,,
339,365," Like going to, yea",,,,
339,366, Like in the area,,,,
339,365," Going to like a shit, like a really bad like public, not that",,,,
339,366," Yea I just wish he was zoned, it?s a bad, it?s a bad school.",,,,
339,365, Is it worse than Red Bank?,,,,
339,366," Red Bank?s not that bad, like I-",,,,
339,365, Red Bank used to be like the signal public school. ,,,,
339,366, Well everything went to shit when  yea.,,,,
339,366," Like, um",,,,
339,365, Yea like it?s really important cause I feel like-,,,,
339,366, There?s a lot of museums we could take Oliver to.,,,,
339,365," Yea, I just, I worry about the fourth floor walk up",,,,
339,366, The what?,,,,
339,365," The fourth floor walkup, in ",,,,
339,366," Yea but like, I don?t know. She can deal, I can deal, I had to take Briggs. At first.",,,,
339,365, That?s true.,,,,
339,366,  So like,,,,
339,365," I?m like really having a hard time picturing though right now, I don?t remember just like how much of a-",,,,
339,366,"  Yea I mean, I don?t want to like-",,,,
339,365,"I think Oliver would really benefit going to like, cause it?s really important to like instill that ? oh wait he?s almost a year old. ",,,,
339,366, Yea,,,,
339,365," I don?t know at what age you?re like young enough, I mean old enough to like take in, you know like, at what age would he like get like positive something out of going to the natural history museum and seeing like the dinosaur skeleton.",,,,
339,366," Well he?s obviously not going to remember it, but like exposing him to those things still might, like his personality might build off of that.",,,,
339,365, Yea,,,,
339,366, Even if he doesn?t have the memories.,,,,
339,365,"Cause like I have memories of going to the natural  museum and like, and, like you know, having like really-",,,,
339,366," Yea I think it?d be good for him to hear all of the languages, see a lot of the different people.",,,,
339,365, Yea I didn?t even think about that.,,,,
339,366, Yea that kind of stuff. ,,,,
339,365," Oh my god, yea, the languages, that?s so big. ",,,,
339,365, Just sitting on the subway-,,,,
339,366," I mean, doubt he even hears Spanish.",,,,
339,365,"Really, I thought there was a fair amount of Hispanic people-",,,,
339,366,"Well, it?s just, like a really segregated area, and it?s really not.",,,,
339,365,"Cause in our neighborhood people were talking Spanish so much, it would be so easy-",,,,
339,366, I know that?s great.,,,,
339,365," You know we could take him to like Chinatown, or take him to like, you know, there?s like, I didn?t realize that Greepoint, for example, is like a really Polish neighborhood. I had no idea. Apparently-",,,,
339,366, I didn?t know that.,,,,
339,365," Yea apparently that?s like, the best bagels, and like Polish sausages and shit. ",,,,
339,366," Yea I don?t know, I don?t know that Monica has even been there before. ",,,,
339,365, Has Christopher?,,,,
339,366," Yea but, like he didn?t like it at the time. ",,,,
339,365, Cause Lance hasn?t been.,,,,
339,366, Lance has not been. ,,,,
339,365, Why didn?t Christopher go?,,,,
339,366, I hope he uses some of the inheritance money to come visit.,,,,
339,365,Right? I think that they would have a nice time. ,,,,
339,366, Um,,,,
339,365, I think Lance really needs to go.,,,,
339,366, Yea,,,,
339,365, Cause Lance is like so like alternative and like-,,,,
339,366," I think that he would, I think he would like to live here. I really wish that I could get some of my relatives to move here.",,,,
339,365,"Well he could, I think he could afford like a Brooklyn apartment, you don?t need to live in Manhattan. He could live-",,,,
